,Player_Name,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,Games,Games_Strated,Minutes_Played,ORB,PF,PTS,Position,STL,TOV,TRB,Team,eFG%
369,Joe Smith,76,.409,186,1,.143,7,21,34,19,91,77,.399,193,39,.813,48,64,1,592,66,95,194,PF,6,22,157,ATL,.402
370,Josh Smith,504,.508,992,0,.000,7,342,24,172,482,504,.505,999,261,.618,422,81,81,2871,223,240,1269,PF,130,198,705,ATL,.505
371,Darius Songaila,240,.498,482,1,.167,6,70,31,14,173,241,.494,488,60,.811,74,75,1,1410,59,206,543,C,62,81,232,NOH,.495
372,Marreese Speights,212,.483,439,0,.000,5,36,22,34,167,212,.477,444,108,.745,145,62,1,1016,85,152,532,C,29,51,252,PHI,.477
373,Jerry Stackhouse,84,.452,186,45,.346,130,70,35,9,81,129,.408,316,55,.797,69,42,0,855,19,56,358,SG,21,66,100,MIL,.479
374,DeShawn Stevenson,27,.355,76,19,.218,87,56,28,6,80,46,.282,163,25,.714,35,64,18,883,11,74,136,SG,16,30,91,TOT,.340
375,Peja Stojakovic,146,.435,336,132,.375,352,92,32,5,188,278,.404,688,96,.897,107,62,55,1947,39,83,784,SF,48,56,227,NOH,.500
376,Amar'e Stoudemire,703,.559,1258,1,.167,6,82,27,83,502,704,.557,1264,487,.771,632,82,82,2838,230,281,1896,PF,52,213,732,PHO,.557
377,Rodney Stuckey,431,.418,1030,18,.228,79,348,23,12,214,449,.405,1109,299,.833,359,73,67,2499,67,205,1215,PG,101,163,281,DET,.413
378,DaJuan Summers,31,.352,88,15,.357,42,16,22,7,31,46,.354,130,27,.711,38,44,0,405,14,52,134,SF,8,16,45,DET,.412
379,Jermaine Taylor,40,.412,97,5,.227,22,16,23,3,25,45,.378,119,33,.717,46,31,4,303,21,15,128,SG,10,19,46,HOU,.399
380,Jeff Teague,83,.426,195,7,.219,32,122,21,11,62,90,.396,227,41,.837,49,71,3,719,5,82,228,PG,34,50,67,ATL,.412
381,Sebastian Telfair,70,.483,145,13,.232,56,126,24,5,40,83,.413,201,29,.784,37,43,1,659,5,71,208,PG,24,50,45,TOT,.445
382,Garrett Temple,31,.484,64,13,.351,37,21,23,6,25,44,.436,101,35,.700,50,27,4,334,6,42,136,SG,13,27,31,TOT,.500
383,Jason Terry,320,.479,668,136,.365,373,292,32,17,121,456,.438,1041,232,.866,268,77,12,2540,19,142,1280,SG,94,109,140,DAL,.503
384,Hasheem Thabeet,77,.588,131,0,,0,11,22,89,158,77,.588,131,54,.581,93,68,13,883,85,162,208,C,15,43,243,MEM,.588
385,Etan Thomas,31,.456,68,0,,0,1,31,16,46,31,.456,68,13,.591,22,23,1,321,18,39,75,C,4,18,64,OKC,.456
386,Kenny Thomas,17,.486,35,0,,0,15,32,10,51,17,.486,35,7,.583,12,26,2,313,35,42,41,PF,10,17,86,SAC,.486
387,Kurt Thomas,99,.476,208,0,,0,47,37,46,207,99,.476,208,12,.800,15,70,9,1049,84,159,210,C,26,48,291,MIL,.476
388,Tim Thomas,33,.524,63,16,.372,43,14,32,2,28,49,.462,106,21,.875,24,18,1,285,13,31,135,SF,10,14,41,DAL,.538
389,Tyrus Thomas,194,.465,417,0,.000,3,56,23,85,254,194,.462,420,120,.686,175,54,3,1220,81,129,508,PF-C,63,92,335,TOT,.462
390,Jason Thompson,369,.477,774,1,.100,10,124,23,73,413,370,.472,784,198,.715,277,75,58,2357,224,279,939,C,41,139,637,SAC,.473
391,Al Thornton,309,.479,645,11,.355,31,90,26,35,178,320,.473,676,153,.725,211,75,46,2079,116,206,804,SF,45,102,294,TOT,.482
392,Marcus Thornton,281,.493,570,117,.374,313,114,22,11,139,398,.451,883,144,.814,177,73,17,1872,72,127,1057,SG,58,76,211,NOH,.517
393,Jamaal Tinsley,45,.446,101,7,.179,39,108,31,5,55,52,.371,140,22,.815,27,38,1,589,11,67,133,PG,33,63,66,MEM,.396
394,Anthony Tolliver,143,.481,297,50,.329,152,87,24,33,236,193,.430,449,103,.769,134,46,29,1427,84,128,539,PF,32,46,320,TOT,.486
395,Alando Tucker,16,.500,32,1,.143,7,4,25,0,4,17,.436,39,16,.762,21,15,0,96,6,6,51,SF,0,5,10,TOT,.449
396,Ronny Turiaf,85,.586,145,0,.000,1,90,27,54,137,85,.582,146,37,.474,78,42,20,872,54,98,207,C,23,49,191,GSW,.582
397,Hedo Turkoglu,168,.436,385,108,.374,289,304,30,32,301,276,.409,674,175,.774,226,74,69,2272,42,220,835,SF,55,125,343,TOR,.490
398,Ime Udoka,65,.433,150,26,.286,91,58,32,6,140,91,.378,241,42,.737,57,69,2,944,51,83,250,SG,34,42,191,SAC,.432
399,Beno Udrih,340,.530,642,75,.377,199,372,27,10,181,415,.493,841,118,.837,141,79,41,2477,38,166,1023,PG,89,136,219,SAC,.538
400,Roko Ukic,11,.611,18,3,.250,12,12,25,0,3,14,.467,30,9,.818,11,13,0,97,0,6,40,PG,1,6,3,MIL,.517
401,Anderson Varejao,266,.576,462,1,.200,5,87,27,67,389,267,.572,467,116,.663,175,76,7,2166,189,223,651,PF,71,67,578,CLE,.573
402,Charlie Villanueva,264,.484,545,99,.351,282,53,25,55,280,363,.439,827,106,.815,130,78,16,1848,85,223,931,PF,48,74,365,DET,.499
403,Sasha Vujacic,41,.494,83,25,.309,81,41,25,4,54,66,.402,164,28,.848,33,67,1,575,25,67,185,SG,20,17,79,LAL,.479
404,Dwyane Wade,646,.509,1268,73,.300,243,501,28,82,266,719,.476,1511,534,.761,702,77,77,2792,107,181,2045,SG,142,252,373,MIA,.500
405,Henry Walker,70,.603,116,50,.431,116,40,22,3,73,120,.517,232,39,.796,49,35,13,768,15,83,329,SG-SF,23,28,88,TOT,.625
406,Ben Wallace,158,.545,290,0,.000,2,105,35,84,352,158,.541,292,65,.406,160,69,67,1975,245,131,381,C,86,64,597,DET,.541
407,Gerald Wallace,404,.503,803,52,.371,140,161,27,83,612,456,.484,943,422,.776,544,76,76,3119,150,194,1386,SF,117,178,762,CHA,.511
408,Rasheed Wallace,184,.511,360,82,.283,290,80,35,70,283,266,.409,650,96,.768,125,79,13,1780,42,222,710,C,80,63,325,BOS,.472
409,Luke Walton,23,.343,67,7,.412,17,40,29,1,26,30,.357,84,2,.500,4,29,0,272,12,19,69,SF,10,12,38,LAL,.399
410,Hakim Warrick,264,.486,543,1,.143,7,52,27,18,187,265,.482,550,202,.737,274,76,6,1557,127,126,733,PF,24,80,314,TOT,.483
411,C.J. Watson,202,.527,383,45,.310,145,180,25,8,141,247,.468,528,128,.771,166,65,15,1788,28,124,667,PG,103,69,169,GSW,.510
412,Earl Watson,170,.500,340,53,.288,184,399,30,16,186,223,.426,524,120,.710,169,79,52,2322,54,181,619,PG,104,175,240,IND,.476
413,Kyle Weaver,5,.357,14,7,.368,19,11,23,6,17,12,.364,33,5,.833,6,12,0,144,1,13,36,SG,6,4,18,OKC,.470
414,Martell Webster,135,.440,307,124,.373,332,62,23,40,221,259,.405,639,126,.813,155,82,49,2005,47,153,768,SF,45,60,268,POR,.502
415,Sonny Weems,234,.528,443,2,.133,15,101,23,25,150,236,.515,458,44,.688,64,69,19,1368,42,126,518,SG,39,65,192,TOR,.517
416,David West,612,.510,1199,7,.259,27,239,29,60,441,619,.505,1226,296,.865,342,81,81,2949,164,233,1541,PF,76,173,605,NOH,.508
417,Delonte West,169,.471,359,25,.325,77,196,26,28,140,194,.445,436,115,.810,142,60,3,1500,29,86,528,SG,55,90,169,CLE,.474
418,Mario West,12,.600,20,0,.000,1,9,25,0,19,12,.571,21,6,.600,10,39,1,142,8,25,30,SG,8,7,27,ATL,.571
419,Russell Westbrook,462,.438,1056,23,.221,104,652,21,34,258,485,.418,1160,329,.780,422,82,82,2813,143,204,1322,PG,108,268,401,OKC,.428
420,D.J. White,25,.610,41,0,,0,4,23,3,13,25,.610,41,9,.900,10,12,0,102,10,12,59,PF,5,3,23,OKC,.610
421,Chris Wilcox,63,.525,120,0,,0,13,27,12,73,63,.525,120,26,.500,52,34,10,441,44,64,152,PF,13,38,117,DET,.525
422,Damien Wilkins,147,.459,320,18,.295,61,135,30,25,177,165,.433,381,103,.798,129,80,31,1585,72,144,451,SF,66,76,249,MIN,.457
423,Mike Wilks,4,.444,9,2,.667,3,4,30,0,3,6,.500,12,2,.500,4,4,0,59,1,5,16,PG,0,4,4,OKC,.583
424,Deron Williams,398,.501,794,96,.371,259,798,25,16,253,494,.469,1053,335,.801,418,76,76,2802,50,208,1419,PG,96,252,303,UTA,.515
425,Jason Williams,105,.512,205,84,.380,221,298,34,3,119,189,.444,426,31,.756,41,82,18,1703,7,65,493,PG,53,87,126,ORL,.542
426,Jawad Williams,51,.451,113,30,.323,93,34,26,5,67,81,.393,206,32,.711,45,54,6,742,16,73,224,PG,12,18,83,CLE,.466
427,Lou Williams,248,.527,471,70,.340,206,268,23,15,162,318,.470,677,192,.824,233,64,38,1912,25,110,898,PG,80,106,187,PHI,.521
428,Marcus Williams,80,.421,190,24,.296,81,161,24,1,80,104,.384,271,37,.673,55,62,1,872,13,43,269,PG,32,74,93,MEM,.428
429,Marvin Williams,262,.492,532,40,.303,132,93,23,46,310,302,.455,664,176,.819,215,81,81,2468,106,160,820,SF,66,72,416,ATL,.485
430,Mo Williams,219,.452,484,159,.429,371,368,27,21,178,378,.442,855,177,.894,198,69,68,2359,28,170,1092,PG,70,173,206,CLE,.535
431,Reggie Williams,107,.560,191,33,.359,92,66,23,6,92,140,.495,283,52,.839,62,24,10,782,18,49,365,SF,23,29,110,GSW,.553
432,Sean Williams,21,.438,48,0,.000,1,1,23,19,25,21,.429,49,10,.526,19,20,0,227,21,41,52,PF,8,20,46,NJN,.429
433,Shelden Williams,63,.525,120,0,.000,1,21,26,21,99,63,.521,121,75,.765,98,54,0,597,47,85,201,PF,13,30,146,BOS,.521
434,Terrence Williams,230,.417,551,31,.310,100,223,22,10,302,261,.401,651,103,.715,144,78,9,1764,46,126,656,SF,43,124,348,NJN,.425
435,Metta World Peace,201,.453,444,105,.355,296,234,30,21,232,306,.414,740,128,.688,186,77,77,2605,99,165,845,SF,106,121,331,LAL,.484
436,Antoine Wright,104,.460,226,58,.335,173,71,25,11,152,162,.406,399,53,.688,77,67,10,1392,38,134,435,SF,30,58,190,TOR,.479
437,Dorell Wright,133,.508,262,61,.389,157,91,24,32,185,194,.463,419,61,.884,69,72,1,1496,50,94,510,SF,52,53,235,MIA,.536
438,Julian Wright,114,.504,226,2,.333,6,41,22,18,86,116,.500,232,25,.610,41,68,14,871,58,45,259,SF,29,44,144,NOH,.504
439,Nick Young,164,.423,388,69,.406,170,48,24,8,82,233,.418,558,104,.800,130,74,23,1421,20,147,639,SG,28,56,102,WAS,.479
440,Sam Young,213,.483,441,11,.196,56,52,24,20,124,224,.451,497,136,.777,175,80,1,1321,77,106,595,SF,34,94,201,MEM,.462
441,Thaddeus Young,334,.495,675,48,.348,138,97,21,15,220,382,.470,813,114,.691,165,67,45,2145,130,133,926,PF,81,126,350,PHI,.499
